id,path
194,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bottlecap/n02877765_8325.JPEG
195,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bottlecap/n02877765_15252.JPEG
196,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bottlecap/n02877765_1667.JPEG
197,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bottlecap/n02877765_3458.JPEG
198,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bottlecap/n02877765_3444.JPEG
199,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bottlecap/n02877765_747.JPEG
200,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/pinwheel/n03944341_12662.JPEG
201,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/pinwheel/n03944341_8459.JPEG
202,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/pinwheel/n03944341_10404.JPEG
203,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/pinwheel/n03944341_20143.JPEG
204,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/pinwheel/n03944341_8927.JPEG
205,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/pinwheel/n03944341_8723.JPEG
206,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/pinwheel/n03944341_26420.JPEG
207,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/pinwheel/n03944341_11616.JPEG
208,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/pinwheel/n03944341_23306.JPEG
209,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/pinwheel/n03944341_3596.JPEG
210,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/chain_mail/n03000247_2356.JPEG
211,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/chain_mail/n03000247_15536.JPEG
212,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/chain_mail/n03000247_24733.JPEG
213,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/chain_mail/n03000247_52398.JPEG
214,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/chain_mail/n03000247_39409.JPEG
215,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/chain_mail/n03000247_2521.JPEG
216,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/chain_mail/n03000247_13057.JPEG
217,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/chain_mail/n03000247_25999.JPEG
218,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/chain_mail/n03000247_39575.JPEG
219,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/chain_mail/n03000247_25442.JPEG
220,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/trilobite/n01768244_2809.JPEG
221,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/trilobite/n01768244_1487.JPEG
222,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/trilobite/n01768244_4216.JPEG
223,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/trilobite/n01768244_1428.JPEG
224,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/trilobite/n01768244_9274.JPEG
225,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/trilobite/n01768244_5666.JPEG
226,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/trilobite/n01768244_8042.JPEG
227,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/trilobite/n01768244_9949.JPEG
228,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/trilobite/n01768244_301.JPEG
229,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/trilobite/n01768244_950.JPEG
230,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/basset/n02088238_7487.JPEG
231,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/basset/n02088238_9162.JPEG
232,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/basset/n02088238_412.JPEG
233,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/basset/n02088238_7069.JPEG
234,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/basset/n02088238_9631.JPEG
235,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/basset/n02088238_8466.JPEG
236,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/basset/n02088238_7207.JPEG
237,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/basset/n02088238_9900.JPEG
238,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/basset/n02088238_1203.JPEG
239,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/basset/n02088238_10422.JPEG
240,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/black_widow/n01774384_20649.JPEG
241,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/black_widow/n01774384_15360.JPEG
242,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/black_widow/n01774384_11467.JPEG
243,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/black_widow/n01774384_14555.JPEG
244,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/black_widow/n01774384_15871.JPEG
245,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/black_widow/n01774384_14123.JPEG
246,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/black_widow/n01774384_6247.JPEG
247,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/black_widow/n01774384_103.JPEG
248,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/black_widow/n01774384_816.JPEG
249,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/black_widow/n01774384_1624.JPEG
250,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/goldfish/n01443537_13189.JPEG
251,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/goldfish/n01443537_1903.JPEG
252,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/goldfish/n01443537_19638.JPEG
253,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/goldfish/n01443537_7751.JPEG
254,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/goldfish/n01443537_7376.JPEG
255,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/goldfish/n01443537_2637.JPEG
256,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/goldfish/n01443537_9816.JPEG
257,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/goldfish/n01443537_6743.JPEG
258,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/goldfish/n01443537_1415.JPEG
259,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/goldfish/n01443537_2819.JPEG
260,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/measuring_cup/n03733805_12951.JPEG
261,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/measuring_cup/n03733805_6166.JPEG
262,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/measuring_cup/n03733805_14529.JPEG
263,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/measuring_cup/n03733805_10697.JPEG
264,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/measuring_cup/n03733805_4686.JPEG
265,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/measuring_cup/n03733805_19440.JPEG
266,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/measuring_cup/n03733805_5076.JPEG
267,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/measuring_cup/n03733805_13682.JPEG
268,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/measuring_cup/n03733805_3219.JPEG
269,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/measuring_cup/n03733805_22869.JPEG
270,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/combination_lock/n03075370_10465.JPEG
271,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/combination_lock/n03075370_692.JPEG
272,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/combination_lock/n03075370_2495.JPEG
273,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/combination_lock/n03075370_10043.JPEG
274,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/combination_lock/n03075370_9291.JPEG
275,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/combination_lock/n03075370_4191.JPEG
276,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/combination_lock/n03075370_17182.JPEG
277,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/combination_lock/n03075370_2458.JPEG
278,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/combination_lock/n03075370_8983.JPEG
279,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/combination_lock/n03075370_5574.JPEG
280,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bicycle-built-for-two/n02835271_6094.JPEG
281,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bicycle-built-for-two/n02835271_4313.JPEG
282,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bicycle-built-for-two/n02835271_8648.JPEG
283,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bicycle-built-for-two/n02835271_4667.JPEG
284,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bicycle-built-for-two/n02835271_10390.JPEG
285,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bicycle-built-for-two/n02835271_1311.JPEG
286,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bicycle-built-for-two/n02835271_21974.JPEG
287,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bicycle-built-for-two/n02835271_11697.JPEG
288,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bicycle-built-for-two/n02835271_10931.JPEG
289,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/bicycle-built-for-two/n02835271_13756.JPEG
290,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/junco/n01534433_8763.JPEG
291,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/junco/n01534433_15198.JPEG
292,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/junco/n01534433_7360.JPEG
293,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/junco/n01534433_14639.JPEG
294,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/junco/n01534433_8422.JPEG
295,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/junco/n01534433_28407.JPEG
296,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/junco/n01534433_1645.JPEG
297,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/junco/n01534433_10643.JPEG
298,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/junco/n01534433_2419.JPEG
299,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/junco/n01534433_20889.JPEG
300,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/cocktail_shaker/n03062245_1498.JPEG
301,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/cocktail_shaker/n03062245_4550.JPEG
302,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/cocktail_shaker/n03062245_528.JPEG
303,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/cocktail_shaker/n03062245_15980.JPEG
304,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/cocktail_shaker/n03062245_1186.JPEG
305,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/cocktail_shaker/n03062245_3194.JPEG
306,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/cocktail_shaker/n03062245_7972.JPEG
307,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/cocktail_shaker/n03062245_1019.JPEG
308,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/cocktail_shaker/n03062245_2941.JPEG
309,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/cocktail_shaker/n03062245_12368.JPEG
310,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/electric_locomotive/n03272562_8485.JPEG
311,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/electric_locomotive/n03272562_3816.JPEG
312,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/electric_locomotive/n03272562_3996.JPEG
313,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/electric_locomotive/n03272562_265.JPEG
314,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/electric_locomotive/n03272562_8383.JPEG
315,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/electric_locomotive/n03272562_8598.JPEG
316,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/electric_locomotive/n03272562_6528.JPEG
317,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/electric_locomotive/n03272562_2727.JPEG
318,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/electric_locomotive/n03272562_1737.JPEG
319,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/electric_locomotive/n03272562_6933.JPEG
320,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/scabbard/n04141327_7579.JPEG
321,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/scabbard/n04141327_1706.JPEG
322,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/scabbard/n04141327_15760.JPEG
323,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/scabbard/n04141327_205.JPEG
324,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/scabbard/n04141327_7195.JPEG
325,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/scabbard/n04141327_2293.JPEG
326,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/scabbard/n04141327_5280.JPEG
327,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/scabbard/n04141327_736.JPEG
328,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/scabbard/n04141327_8694.JPEG
329,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/scabbard/n04141327_3742.JPEG
330,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/toyshop/n04462240_11243.JPEG
331,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/toyshop/n04462240_10035.JPEG
332,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/toyshop/n04462240_7857.JPEG
333,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/toyshop/n04462240_10500.JPEG
334,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/toyshop/n04462240_10881.JPEG
335,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/toyshop/n04462240_9378.JPEG
336,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/toyshop/n04462240_3125.JPEG
337,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/toyshop/n04462240_9345.JPEG
338,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/toyshop/n04462240_20602.JPEG
339,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/toyshop/n04462240_19758.JPEG
340,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/standard_poodle/n02113799_3304.JPEG
341,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/standard_poodle/n02113799_902.JPEG
342,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/standard_poodle/n02113799_6784.JPEG
343,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/standard_poodle/n02113799_1666.JPEG
344,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/standard_poodle/n02113799_7970.JPEG
345,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/standard_poodle/n02113799_9692.JPEG
346,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/standard_poodle/n02113799_671.JPEG
347,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/standard_poodle/n02113799_15958.JPEG
348,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/standard_poodle/n02113799_9150.JPEG
349,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/standard_poodle/n02113799_1399.JPEG
350,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/red-backed_sandpiper/n02027492_10068.JPEG
351,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/red-backed_sandpiper/n02027492_5299.JPEG
352,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/red-backed_sandpiper/n02027492_5565.JPEG
353,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/red-backed_sandpiper/n02027492_3063.JPEG
354,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/red-backed_sandpiper/n02027492_2371.JPEG
355,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/red-backed_sandpiper/n02027492_361.JPEG
356,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/red-backed_sandpiper/n02027492_4687.JPEG
357,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/red-backed_sandpiper/n02027492_5055.JPEG
358,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/red-backed_sandpiper/n02027492_7527.JPEG
359,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/red-backed_sandpiper/n02027492_3159.JPEG
360,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/warplane/n04552348_9726.JPEG
361,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/warplane/n04552348_24336.JPEG
362,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/warplane/n04552348_10736.JPEG
363,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/warplane/n04552348_12780.JPEG
364,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/warplane/n04552348_2027.JPEG
365,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/warplane/n04552348_22639.JPEG
366,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/warplane/n04552348_16150.JPEG
367,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/warplane/n04552348_25299.JPEG
368,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/warplane/n04552348_13334.JPEG
369,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/warplane/n04552348_11954.JPEG
370,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/Afghan_hound/n02088094_1045.JPEG
371,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/Afghan_hound/n02088094_5532.JPEG
372,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/Afghan_hound/n02088094_14463.JPEG
373,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/Afghan_hound/n02088094_6533.JPEG
374,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/Afghan_hound/n02088094_6565.JPEG
375,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/Afghan_hound/n02088094_3882.JPEG
376,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/Afghan_hound/n02088094_7360.JPEG
377,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/Afghan_hound/n02088094_5911.JPEG
378,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/Afghan_hound/n02088094_9175.JPEG
379,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/Afghan_hound/n02088094_2164.JPEG
380,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/conch/n01943899_29692.JPEG
381,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/conch/n01943899_24635.JPEG
382,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/conch/n01943899_31504.JPEG
383,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/conch/n01943899_8645.JPEG
384,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/conch/n01943899_25636.JPEG
385,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/conch/n01943899_20930.JPEG
386,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/conch/n01943899_21809.JPEG
387,/Users/eliflale/Desktop/simvec/VectorDatabase/api_for_database/DatabaseApi/user_alper_gallery/train/conch/n01943899_9228.JPEG
